Date,Power,Wind direction at 100m (deg),Wind speed at 100m (m/s),Surface air pressure (Pa)
6/23/2012 20:00,14.1145,272.1415,10.662,100688.826
6/23/2012 21:00,15.5365,266.66075,11.488,100716.748
6/23/2012 22:00,14.245,268.637,10.36675,100766.42
6/23/2012 23:00,9.52,267.823,8.42575,100813.338
6/24/2012 0:00,4.19775,267.371,6.375,100876.742
6/24/2012 1:00,4.21975,267.37375,6.29025,100885.9
6/24/2012 2:00,8.22875,266.65125,7.976,100862.78
6/24/2012 3:00,9.45575,264.10375,8.3965,100865.068
6/24/2012 4:00,12.79325,260.93125,9.59,100876.512
6/24/2012 5:00,12.8,260.88625,9.598,100926.642
6/24/2012 6:00,7.60025,264.15725,7.73375,100969.668
6/24/2012 7:00,2.1385,264.5625,5.1555,101041.314
6/24/2012 8:00,2.796,268.52025,5.63475,101071.298
6/24/2012 9:00,2.043,261.34075,5.18775,101063.516
6/24/2012 10:00,2.28175,257.215,5.347,101037.652
6/24/2012 11:00,2.44875,254.18275,5.45925,101016.824
6/24/2012 12:00,2.523,255.10575,5.515,100979.286
6/24/2012 13:00,3.215,257.329,5.92,100944.036
6/24/2012 14:00,2.1255,260.607,5.26325,100882.924
6/24/2012 15:00,4.2945,256.71425,6.50975,100846.534
6/24/2012 16:00,6.6245,259.08675,7.47425,100841.952
6/24/2012 17:00,8.23675,262.681,8.06,100858.664
6/24/2012 18:00,9.33725,264.98425,8.43075,100866.444
6/24/2012 19:00,6.32725,279.24325,7.3605,100905.128
6/24/2012 20:00,11.1565,265.0885,9.0345,100951.362
6/24/2012 21:00,14.38325,259.624,10.45125,100965.096
6/24/2012 22:00,14.84625,258.638,10.74075,100994.162
6/24/2012 23:00,12.16675,259.32175,9.3755,101012.016
6/25/2012 0:00,12.54175,259.841,9.52125,101058.48
6/25/2012 1:00,14.8045,261.96,10.85375,101047.954
6/25/2012 2:00,15.4735,262.12775,11.3765,101055.05
6/25/2012 3:00,14.5625,261.6715,10.49575,101079.766
6/25/2012 4:00,14.63025,262.82125,10.56275,101110.212
6/25/2012 5:00,13.659,261.39975,10.0055,101152.098
6/25/2012 6:00,9.22125,263.58325,8.3075,101197.188
6/25/2012 7:00,5.6225,268.24975,7.00975,101251.662
6/25/2012 8:00,6.527,265.098,7.39375,101276.156
6/25/2012 9:00,7.91625,261.69925,7.89625,101254.182
6/25/2012 10:00,8.0695,258.9705,7.96175,101215.954
6/25/2012 11:00,6.6755,259.31175,7.49175,101182.994
6/25/2012 12:00,5.5675,263.84525,7.0395,101155.302
6/25/2012 13:00,6.568,260.26525,7.463,101101.74
6/25/2012 14:00,9.38125,258.03775,8.45,101053.444
6/25/2012 15:00,12.35525,258.95375,9.49975,101038.11
6/25/2012 16:00,13.26425,257.8905,9.91175,101015.91
6/25/2012 17:00,13.848,260.99675,10.235,101020.026
6/25/2012 18:00,14.99125,260.97675,10.935,101017.966
6/25/2012 19:00,12.911,268.685,9.718,101032.846
6/25/2012 20:00,14.04775,271.99625,10.26075,101093.728
6/25/2012 21:00,15.6375,264.79575,11.6085,101116.848
6/25/2012 22:00,15.596,266.2325,11.64,101118.91
6/25/2012 23:00,15.9405,263.9815,12.653,101106.552
6/26/2012 0:00,14.74825,266.738,11.5385,101118.448
6/26/2012 1:00,13.1175,263.04375,9.751,101153.238
6/26/2012 2:00,12.4005,259.55125,9.42275,101129.438
6/26/2012 3:00,13.27925,258.71075,9.82875,101101.054
6/26/2012 4:00,14.03125,266.17175,10.20175,101082.284
6/26/2012 5:00,12.9385,266.79275,9.67525,101093.73
6/26/2012 6:00,6.1185,268.35125,7.218,101109.296
6/26/2012 7:00,1.9695,269.096,5.11075,101127.836
6/26/2012 8:00,0.575,269.8965,3.847,101144.314
6/26/2012 9:00,0.56,287.78825,3.83575,101103.802
6/26/2012 10:00,0.63275,301.498,3.9455,101038.57
6/26/2012 11:00,0.37225,304.95025,3.5915,100966.008
6/26/2012 12:00,0.123,314.42325,3.18025,100894.598
6/26/2012 13:00,0.1715,332.21025,3.18325,100808.534
6/26/2012 14:00,0.8075,338.47975,4.18575,100713.772
6/26/2012 15:00,0.85125,336.36525,4.2705,100634.122
6/26/2012 16:00,2.92325,289.295,5.6615,100580.104
6/26/2012 17:00,12.1485,264.413,9.4785,100566.826
6/26/2012 18:00,14.26925,260.7295,10.46725,100557.216
6/26/2012 19:00,15.589,257.31275,11.66975,100537.528
6/26/2012 20:00,15.92625,257.35825,12.51825,100562.25
6/26/2012 21:00,15.847,258.2575,12.24975,100569.118
6/26/2012 22:00,15.0695,259.6525,11.03675,100558.36
6/26/2012 23:00,15.05225,263.229,11.01525,100554.012
6/27/2012 0:00,14.69275,265.22025,10.69325,100573.236
6/27/2012 1:00,13.7075,265.37125,10.13025,100551.95
6/27/2012 2:00,12.3505,267.298,9.4915,100536.612
6/27/2012 3:00,11.3525,267.9655,9.13375,100535.01
6/27/2012 4:00,9.00175,270.1325,8.315,100538.448
6/27/2012 5:00,9.005,274.41775,8.309,100570.488
6/27/2012 6:00,4.8275,274.16225,6.723,100589.256
6/27/2012 7:00,1.6575,271.444,4.90075,100620.846
6/27/2012 8:00,0.454,273.80625,3.7055,100669.14
6/27/2012 9:00,0.07025,277.66525,2.909,100656.778
6/27/2012 10:00,0.03625,275.1875,2.59125,100640.758
6/27/2012 11:00,0.18425,263.82775,3.2925,100610.774
6/27/2012 12:00,0.45225,261.669,3.73275,100587.884
6/27/2012 13:00,0.7115,258.81125,4.10275,100567.286
6/27/2012 14:00,1.51575,261.72525,4.84425,100527.46
6/27/2012 15:00,3.704,265.514,6.26525,100505.942
6/27/2012 16:00,6.71325,260.99425,7.603,100500.904
6/27/2012 17:00,9.2585,259.05925,8.49025,100513.268
6/27/2012 18:00,10.97325,257.57775,9.08025,100524.254
6/27/2012 19:00,13.7945,258.215,10.234,100540.502
6/27/2012 20:00,15.616,256.92675,11.69825,100589.716
6/27/2012 21:00,15.93925,258.19575,12.6165,100633.89
6/27/2012 22:00,15.941,256.77575,12.61875,100658.382
6/27/2012 23:00,15.686,255.05775,12.06175,100678.07
6/28/2012 0:00,15.53875,257.85825,11.82175,100724.074
6/28/2012 1:00,15.8565,260.5865,12.2465,100731.398
6/28/2012 2:00,15.74675,253.4455,11.8725,100757.264
6/28/2012 3:00,15.4445,254.55375,11.383,100780.154
6/28/2012 4:00,15.12525,251.95525,11.04175,100826.386
6/28/2012 5:00,15.279,251.04225,11.23725,100857.744
6/28/2012 6:00,15.176,253.49325,11.08775,100870.106
6/28/2012 7:00,10.59025,255.1115,8.8295,100933.738
6/28/2012 8:00,8.8095,251.9305,8.22875,100993.478
6/28/2012 9:00,7.02825,251.30275,7.62075,101018.196
6/28/2012 10:00,7.25075,254.96975,7.72625,101015.446
6/28/2012 11:00,7.11925,256.0025,7.6885,101006.52
6/28/2012 12:00,6.8605,256.06,7.613,100988.896
6/28/2012 13:00,8.074,256.63125,8.0465,100981.802
6/28/2012 14:00,10.14075,258.31675,8.772,100947.924
6/28/2012 15:00,11.40925,259.242,9.21775,100943.12
6/28/2012 16:00,12.84675,259.93,9.77,100948.384
6/28/2012 17:00,13.942,258.62975,10.30275,100953.194
6/28/2012 18:00,13.50725,257.984,10.06625,100971.734
6/28/2012 19:00,14.841,256.15675,10.83075,100977.914
6/28/2012 20:00,15.9005,256.934,12.5555,101037.88
6/28/2012 21:00,16,252.851,13.34075,101075.648
6/28/2012 22:00,16,253.032,13.50925,101090.526
6/28/2012 23:00,16,253.80925,13.239,101085.032
6/29/2012 0:00,16,254.43275,13.7225,101111.126
6/29/2012 1:00,16,253.9165,13.4825,101106.092
6/29/2012 2:00,16,252.006,13.15225,101096.476
6/29/2012 3:00,16,253.11325,13.96925,101089.84
6/29/2012 4:00,16,252.55275,14.302,101095.562
6/29/2012 5:00,15.966,252.0665,12.58375,101139.506
6/29/2012 6:00,15.92975,253.856,12.416,101137.446
6/29/2012 7:00,15.47525,254.13775,11.42975,101193.068
6/29/2012 8:00,14.68775,252.859,10.581,101246.402
6/29/2012 9:00,14.112,254.147,10.2905,101220.764
6/29/2012 10:00,12.57675,257.03525,9.5755,101211.152
6/29/2012 11:00,8.74275,258.56075,8.23125,101187.118
6/29/2012 12:00,8.109,257.7725,8.02575,101148.662
6/29/2012 13:00,6.8545,255.7675,7.59225,101117.992
6/29/2012 14:00,8.22225,254.161,8.08225,101061.456
6/29/2012 15:00,12.09775,258.352,9.46725,101005.378
6/29/2012 16:00,14.0625,255.98875,10.35225,100988.67
6/29/2012 17:00,15.479,252.77525,11.5165,100973.106
6/29/2012 18:00,15.9105,257.63675,12.5045,100930.99
6/29/2012 19:00,16,257.12725,14.00225,100917.256
6/29/2012 20:00,16,256.8775,14.7545,100945.408
6/29/2012 21:00,16,256.7305,14.6735,100976.542
6/29/2012 22:00,16,257.30875,14.775,100958.686
6/29/2012 23:00,16,256.50625,14.85475,100949.988
6/30/2012 0:00,16,256.0175,14.58575,100984.096
6/30/2012 1:00,16,256.7755,14.14475,100961.662
6/30/2012 2:00,16,256.133,13.954,100926.642
6/30/2012 3:00,16,254.5,13.7145,100914.28
6/30/2012 4:00,16,254.4,13.94775,100909.932
6/30/2012 5:00,16,256.446,13.0795,100913.366
6/30/2012 6:00,15.7755,256.81825,11.9565,100916.342
6/30/2012 7:00,15.38025,255.48875,11.34175,100963.95
6/30/2012 8:00,15.11275,253.05,11.0235,100998.054
6/30/2012 9:00,15.4265,257.0035,11.383,100971.734
6/30/2012 10:00,14.39025,256.82625,10.485,100946.782
6/30/2012 11:00,13.92225,258.32175,10.251,100896.2
6/30/2012 12:00,12.624,257.749,9.674,100865.068
6/30/2012 13:00,12.252,257.55025,9.536,100826.846
6/30/2012 14:00,13.6625,257.034,10.16775,100759.78
6/30/2012 15:00,14.6975,257.19825,10.7375,100722.93
6/30/2012 16:00,14.87625,256.66975,10.957,100692.258
6/30/2012 17:00,15.81225,256.589,12.2,100665.476
6/30/2012 18:00,15.919,259.82275,12.55325,100662.048
6/30/2012 19:00,16,259.27525,13.153,100644.882
6/30/2012 20:00,16,257.74675,14.926,100680.586
6/30/2012 21:00,16,256.2415,13.14675,100719.038
6/30/2012 22:00,15.70725,257.02025,11.78275,100726.134
6/30/2012 23:00,15.057,258.85375,10.993,100735.06
7/1/2012 0:00,13.831,261.4875,10.2225,100765.502
7/1/2012 1:00,12.53425,260.548,9.653,100748.334
7/1/2012 2:00,15.46525,254.5605,11.69175,100690.198
7/1/2012 3:00,15.81975,256.18525,12.1235,100676.694
7/1/2012 4:00,14.46575,261.93925,10.7815,100698.898
7/1/2012 5:00,11.3105,258.36575,9.14825,100739.41
7/1/2012 6:00,12.3215,255.04825,9.468,100740.784
7/1/2012 7:00,14.01825,254.8695,10.2515,100754.06
7/1/2012 8:00,13.758,255.206,10.127,100804.414
7/1/2012 9:00,12.91475,256.1425,9.75775,100782.67
7/1/2012 10:00,10.27925,255.1235,8.76275,100771.224
7/1/2012 11:00,7.47975,253.61825,7.80225,100740.096
7/1/2012 12:00,8.569,255.11375,8.19225,100697.296
7/1/2012 13:00,8.16875,256.708,8.0625,100668.684
7/1/2012 14:00,7.93275,258.05525,7.988,100611.002
7/1/2012 15:00,9.33975,255.1895,8.48,100571.638
7/1/2012 16:00,11.85825,252.3,9.364,100520.362
7/1/2012 17:00,13.49025,252.87675,10.07375,100494.73
7/1/2012 18:00,14.16725,252.25225,10.40025,100483.97
7/1/2012 19:00,14.83125,251.56375,10.864,100463.598
7/1/2012 20:00,15.88825,251.6245,12.38375,100470.922
7/1/2012 21:00,15.89425,252.37,12.3915,100483.514
7/1/2012 22:00,15.991,253.848,12.71025,100460.162
7/1/2012 23:00,15.9475,255.61375,12.5575,100444.832
7/2/2012 0:00,15.8785,256.0725,12.329,100463.6
7/2/2012 1:00,15.8015,255.5095,12.0765,100447.122
7/2/2012 2:00,15.76525,255.94775,11.95675,100435.672
7/2/2012 3:00,15.883,254.5975,12.33675,100427.436
7/2/2012 4:00,15.7365,256.3775,11.85425,100459.482
7/2/2012 5:00,15.89075,253.73625,12.35425,100453.756
7/2/2012 6:00,14.90225,253.97975,10.8205,100482.14
7/2/2012 7:00,8.92325,252.72475,8.276,100521.05
7/2/2012 8:00,7.4435,251.04625,7.77925,100549.432
7/2/2012 9:00,6.77825,252.123,7.5575,100512.582
7/2/2012 10:00,6.03475,253.929,7.26825,100506.174
7/2/2012 11:00,6.63625,254.16925,7.52675,100475.958
7/2/2012 12:00,7.2365,253.907,7.772,100437.046
7/2/2012 13:00,8.221,251.54225,8.12675,100424.002
7/2/2012 14:00,10.627,253.95775,8.978,100376.624
7/2/2012 15:00,13.49675,255.1795,10.13325,100350.53
7/2/2012 16:00,14.9765,256.78075,11.03825,100366.55
7/2/2012 17:00,15.5075,253.1665,11.598,100350.984
7/2/2012 18:00,15.71875,250.89225,11.93375,100353.506
7/2/2012 19:00,15.989,247.7215,12.98725,100348.696
7/2/2012 20:00,16,248.706,14.02125,100386.232
7/2/2012 21:00,16,246.513,13.63775,100419.652
7/2/2012 22:00,16,249.06425,14.2425,100434.07
7/2/2012 23:00,16,250.1275,13.5345,100440.484
7/3/2012 0:00,16,248.754,13.276,100477.79
7/3/2012 1:00,15.99075,246.23125,13.02775,100483.512
7/3/2012 2:00,15.9735,247.1555,13.02425,100462.226
7/3/2012 3:00,15.995,247.60325,12.9735,100478.25
7/3/2012 4:00,15.963,248.1265,12.59375,100494.732
7/3/2012 5:00,15.68425,248.81425,11.688,100528.834
7/3/2012 6:00,13.19175,256.91725,9.86,100558.818
7/3/2012 7:00,4.79,264.862,6.69375,100606.426
7/3/2012 8:00,2.45375,260.98,5.47425,100661.816
7/3/2012 9:00,2.148,264.43625,5.29525,100631.604
7/3/2012 10:00,0.59025,277.3065,3.906,100622.446
7/3/2012 11:00,0.07925,286.4655,3.11925,100583.306
7/3/2012 12:00,0.0475,296.75975,2.73675,100523.57
7/3/2012 13:00,0.00775,328.3175,2.24775,100476.874
7/3/2012 14:00,0.02775,297.68675,2.5035,100383.028
7/3/2012 15:00,0.051,283.8465,2.75,100343.662
7/3/2012 16:00,0.9595,275.50325,4.363,100307.266
7/3/2012 17:00,3.95875,263.31625,6.4245,100287.354
7/3/2012 18:00,9.645,260.17475,8.6285,100272.476
7/3/2012 19:00,13.81375,256.093,10.279,100244.55
7/3/2012 20:00,15.43275,253.03625,11.498,100267.21
7/3/2012 21:00,15.65175,252.576,11.74325,100288.726
7/3/2012 22:00,15.757,252.127,12.01225,100297.656
7/3/2012 23:00,15.84525,253.46325,12.2975,100283.008
7/4/2012 0:00,15.8175,253.86425,12.19775,100322.374
7/4/2012 1:00,15.69225,254.6925,11.82425,100324.208
7/4/2012 2:00,15.21,254.21325,11.21675,100310.014
7/4/2012 3:00,14.73725,254.9605,10.71375,100338.854
7/4/2012 4:00,12.9285,256.596,9.7595,100363.576
7/4/2012 5:00,11.6135,253.161,9.24425,100383.946
7/4/2012 6:00,10.9195,252.87275,8.9985,100391.04
7/4/2012 7:00,4.50225,251.623,6.593,100421.714
7/4/2012 8:00,2.99425,247.7225,5.807,100439.794
7/4/2012 9:00,1.56775,252.1435,4.8565,100444.372
7/4/2012 10:00,1.28925,257.2095,4.63975,100428.806
7/4/2012 11:00,1.2825,255.40125,4.643,100383.488
7/4/2012 12:00,1.472,258.399,4.80475,100377.306
7/4/2012 13:00,3.3905,259.90825,6.084,100346.866
7/4/2012 14:00,4.94325,263.833,6.85075,100330.386
7/4/2012 15:00,9.31175,262.82525,8.5195,100311.158
7/4/2012 16:00,12.34625,266.23675,9.59625,100327.864
7/4/2012 17:00,12.81725,261.63725,9.779,100318.026
7/4/2012 18:00,13.50925,257.9225,10.102,100319.398
7/4/2012 19:00,15.645,253.68975,11.756,100339.998
7/4/2012 20:00,15.885,252.9785,12.40275,100388.292
7/4/2012 21:00,15.626,255.2335,11.72325,100435.902
7/4/2012 22:00,15.8895,256.1195,12.4525,100441.624
7/4/2012 23:00,16,260.0705,13.1165,100448.036
7/5/2012 0:00,15.789,260.22425,12.1085,100497.704
7/5/2012 1:00,15.5095,257.06675,11.466,100535.47
7/5/2012 2:00,15.3085,259.745,11.23775,100542.106
7/5/2012 3:00,15.535,260.1955,11.53925,100569.578
7/5/2012 4:00,15.8075,258.01725,12.05125,100601.848
7/5/2012 5:00,15.843,258.075,12.158,100633.664
7/5/2012 6:00,14.87425,260.245,10.749,100674.862
7/5/2012 7:00,11.55575,261.16225,9.1565,100733.458
7/5/2012 8:00,7.98425,260.194,7.92725,100793.656
7/5/2012 9:00,6.3825,260.727,7.34225,100799.15
7/5/2012 10:00,5.8785,259.85325,7.16125,100784.274
7/5/2012 11:00,6.00175,258.07925,7.231,100768.018
7/5/2012 12:00,8.1065,258.0335,8.0365,100738.036
7/5/2012 13:00,8.6755,259.242,8.2455,100731.856
7/5/2012 14:00,7.54325,261.3295,7.859,100697.982
7/5/2012 15:00,9.975,260.0195,8.708,100683.332
7/5/2012 16:00,12.09,258.86275,9.448,100684.708
7/5/2012 17:00,13.46475,256.13,10.053,100689.968
7/5/2012 18:00,14.3105,255.8405,10.48575,100686.77
7/5/2012 19:00,15.437,252.4085,11.46525,100691.804
7/5/2012 20:00,15.92475,251.0585,12.479,100722.474
7/5/2012 21:00,15.98525,252.432,12.666,100763.676
7/5/2012 22:00,15.9645,252.814,12.60675,100781.526
7/5/2012 23:00,15.83275,252.9375,12.154,100801.894
7/6/2012 0:00,15.814,254.2655,12.08725,100839.664
7/6/2012 1:00,15.53475,254.07975,11.479,100849.508
7/6/2012 2:00,15.7365,256.015,11.829,100833.484
7/6/2012 3:00,15.71525,255.28725,11.76425,100834.858
7/6/2012 4:00,15.577,255.54825,11.51775,100873.31
7/6/2012 5:00,15.23075,253.723,11.12925,100916.34
7/6/2012 6:00,13.34125,256.37225,9.8805,100923.21
7/6/2012 7:00,6.9675,257.42825,7.5675,100963.95
7/6/2012 8:00,5.164,262.55075,6.84325,101001.028
7/6/2012 9:00,3.15675,263.9335,5.8615,101008.812
7/6/2012 10:00,2.6305,265.76825,5.58225,100974.708
7/6/2012 11:00,1.10475,268.67575,4.46825,100954.794
7/6/2012 12:00,1.0745,265.352,4.457,100916.34
7/6/2012 13:00,1.6225,265.1695,4.91675,100879.95
7/6/2012 14:00,2.3025,265.69975,5.4315,100825.474
7/6/2012 15:00,3.3975,264.66825,6.08725,100790.224
7/6/2012 16:00,4.825,261.9615,6.8035,100762.99
7/6/2012 17:00,5.96625,262.58375,7.2975,100760.922
7/6/2012 18:00,7.9425,260.57175,8.01375,100773.286
7/6/2012 19:00,14.4505,261.161,10.5915,100766.646
7/6/2012 20:00,15.616,260.2295,11.67575,100799.608
7/6/2012 21:00,15.39125,259.867,11.405,100834.174
7/6/2012 22:00,15.7355,259.17775,11.9635,100825.244
7/6/2012 23:00,15.769,259.6775,12.01525,100823.87
7/7/2012 0:00,15.786,259.93425,12.0705,100829.36
7/7/2012 1:00,15.8415,259.9205,12.249,100820.436
7/7/2012 2:00,15.71,260.99325,11.81875,100817.46
7/7/2012 3:00,15.63025,261.239,11.66525,100811.282
7/7/2012 4:00,15.44975,260.831,11.4645,100823.184
7/7/2012 5:00,14.38025,264.91425,10.52,100851.112
7/7/2012 6:00,10.85275,266.749,8.988,100861.866
7/7/2012 7:00,7.194,268.36525,7.7,100882.238
7/7/2012 8:00,1.706,272.91375,4.958,100922.066
7/7/2012 9:00,0.60925,268.91875,3.9355,100904.898
7/7/2012 10:00,0.2375,278.58275,3.426,100877.198
7/7/2012 11:00,0.28025,273.49575,3.49475,100827.99
7/7/2012 12:00,0.62375,272.57175,3.98675,100806.472
7/7/2012 13:00,1.84425,266.63225,5.1265,100766.19
7/7/2012 14:00,3.772,266.9675,6.3305,100713.086
7/7/2012 15:00,5.058,265.171,6.935,100686.308
7/7/2012 16:00,8.8045,263.99575,8.3755,100658.612
7/7/2012 17:00,10.9025,263.2095,9.104,100661.354
7/7/2012 18:00,12.26,260.53175,9.58625,100680.126
7/7/2012 19:00,15.8485,259.96175,12.3635,100669.596
7/7/2012 20:00,16,259.90175,13.311,100707.594
7/7/2012 21:00,16,259.756,14.021,100720.412
7/7/2012 22:00,16,259.40025,14.16,100720.868
7/7/2012 23:00,16,260.363,14.161,100736.432
7/8/2012 0:00,16,261.092,14.37125,100732.084
7/8/2012 1:00,15.9685,261.47775,13.45875,100759.096
7/8/2012 2:00,15.96675,258.08725,12.7815,100780.152
7/8/2012 3:00,16,255.9095,13.52225,100767.334
7/8/2012 4:00,16,258.2205,13.259,100795.944
7/8/2012 5:00,16,258.5625,13.49925,100824.558
7/8/2012 6:00,16,258.8755,13.91425,100843.556
7/8/2012 7:00,15.8415,258.825,12.20525,100891.848
7/8/2012 8:00,14.60375,259.6065,10.61225,100936.254
7/8/2012 9:00,12.4055,261.2885,9.576,100953.878
7/8/2012 10:00,12.58275,259.54875,9.6625,100935.108
7/8/2012 11:00,11.58225,259.944,9.28625,100920.69
7/8/2012 12:00,12.50925,259.2465,9.63475,100892.764
7/8/2012 13:00,11.24325,260.14325,9.18475,100878.116
7/8/2012 14:00,12.08475,260.25575,9.49175,100840.12
7/8/2012 15:00,13.4155,258.921,10.08775,100805.1
7/8/2012 16:00,13.85475,258.4785,10.30075,100777.862
7/8/2012 17:00,14.4515,257.67825,10.61625,100788.394
7/8/2012 18:00,15.5505,257.008,11.652,100769.85
7/8/2012 19:00,16,257.843,13.98225,100756.804
7/8/2012 20:00,16,258.594,14.475,100792.97
7/8/2012 21:00,16,259.5785,14.7645,100809.678
7/8/2012 22:00,16,258.7795,15.0145,100811.05
7/8/2012 23:00,16,258.9715,14.642,100813.114
7/9/2012 0:00,15.8715,258.8245,12.282,100885.44
7/9/2012 1:00,16,257.8715,13.33925,100902.838
7/9/2012 2:00,16,255.489,14.0715,100845.614
7/9/2012 3:00,16,259.204,13.887,100880.864
7/9/2012 4:00,16,258.7805,14.01675,100897.344
7/9/2012 5:00,16,256.62725,13.8105,100925.498
7/9/2012 6:00,16,258.1695,13.14,100925.496
7/9/2012 7:00,15.74125,258.631,11.90325,100968.988
7/9/2012 8:00,12.48625,260.617,9.61325,101028.956
7/9/2012 9:00,11.7055,260.21475,9.28875,100991.188
7/9/2012 10:00,7.6495,264.15025,7.851,100987.524
7/9/2012 11:00,6.34825,263.958,7.398,100952.73
7/9/2012 12:00,4.11725,262.9475,6.4405,100928.47
7/9/2012 13:00,4.355,264.02975,6.5755,100883.612
7/9/2012 14:00,5.849,262.99575,7.25175,100809.908
7/9/2012 15:00,7.81525,262.39925,7.9985,100765.27
7/9/2012 16:00,7.72825,262.2595,7.9665,100751.312
7/9/2012 17:00,8.99225,261.88425,8.39675,100731.168
7/9/2012 18:00,11.86175,259.999,9.38775,100709.426
7/9/2012 19:00,15.9665,258.3565,12.83625,100711.484
7/9/2012 20:00,16,256.7675,13.30325,100728.65
7/9/2012 21:00,16,258.053,13.33625,100746.962
7/9/2012 22:00,16,258.017,13.191,100721.328
7/9/2012 23:00,16,257.96225,13.49925,100709.198
7/10/2012 0:00,15.997,259.797,12.82875,100714.234
7/10/2012 1:00,15.86425,260.62925,12.32125,100701.87
7/10/2012 2:00,15.66275,258.62,11.71,100682.186
7/10/2012 3:00,15.491,260.6555,11.50125,100687.682
7/10/2012 4:00,15.04875,260.84925,11.02425,100677.61
7/10/2012 5:00,13.3195,261.75125,9.9625,100711.942
7/10/2012 6:00,10.3455,264.0625,8.80425,100723.156
7/10/2012 7:00,4.533,267.761,6.5975,100742.84
7/10/2012 8:00,1.78825,263.726,5.022,100753.604
7/10/2012 9:00,0.40175,261.791,3.646,100738.722
7/10/2012 10:00,0.095,267.73475,3.06975,100702.558
7/10/2012 11:00,0.06075,276.8465,2.917,100639.844
7/10/2012 12:00,0,293.606,1.92625,100592.236
7/10/2012 13:00,0,298.61475,1.733,100534.548
7/10/2012 14:00,0.019,269.34725,2.3785,100460.166
7/10/2012 15:00,0.19425,269.8485,3.3595,100394.93
7/10/2012 16:00,1.193,269.9,4.61625,100368.838
7/10/2012 17:00,3.16025,267.36175,5.994,100351.67
7/10/2012 18:00,8.496,262.6045,8.27075,100345.49
7/10/2012 19:00,14.85575,261.53275,10.997,100345.49
7/10/2012 20:00,15.73825,256.2935,12.0855,100384.858
7/10/2012 21:00,15.72275,255.69475,11.958,100422.168
7/10/2012 22:00,15.591,257.63675,11.7025,100415.304
7/10/2012 23:00,15.64025,258.03775,11.7635,100422.17
7/11/2012 0:00,15.535,257.6105,11.63375,100425.376
7/11/2012 1:00,15.33825,255.8325,11.41475,100426.978
7/11/2012 2:00,14.865,258.70375,10.90775,100418.276
7/11/2012 3:00,13.997,260.21175,10.3735,100428.122
7/11/2012 4:00,12.2775,259.95225,9.5565,100447.116
7/11/2012 5:00,12.14325,261.1635,9.49225,100459.02
7/11/2012 6:00,11.4775,264.45675,9.23375,100464.514
7/11/2012 7:00,9.61275,263.95,8.5795,100510.752
7/11/2012 8:00,3.178,266.37425,5.9315,100570.718
7/11/2012 9:00,1.22575,272.09525,4.58725,100546.228
7/11/2012 10:00,0.09975,259.52375,3.02825,100532.95
7/11/2012 11:00,0.049,265.403,2.7675,100497.702
7/11/2012 12:00,0.07575,252.86775,3.01525,100469.778
7/11/2012 13:00,0.36725,257.949,3.645,100422.626
7/11/2012 14:00,0.837,265.697,4.29175,100347.55
7/11/2012 15:00,1.7995,265.78175,5.122,100317.338
7/11/2012 16:00,3.327,265.57625,6.10175,100287.582
7/11/2012 17:00,5.145,264.31,6.9965,100284.15
7/11/2012 18:00,7.721,260.058,7.99925,100271.332
7/11/2012 19:00,14.8215,259.5815,10.91825,100263.548
7/11/2012 20:00,15.88625,259.572,12.518,100274.764
7/11/2012 21:00,15.807,257.58325,12.238,100317.792
7/11/2012 22:00,15.84875,257.76725,12.36775,100307.038
7/11/2012 23:00,15.98425,259.414,12.8805,100285.98
7/12/2012 0:00,15.8705,257.7425,12.4205,100313.446
7/12/2012 1:00,15.95275,259.363,12.71125,100283.462
7/12/2012 2:00,15.949,257.17825,12.7165,100294.908
7/12/2012 3:00,16,258.60075,12.882,100271.79
7/12/2012 4:00,15.881,260.40125,12.40925,100326.72
7/12/2012 5:00,15.92675,257.03125,12.56075,100307.954
7/12/2012 6:00,15.53775,259.719,11.59175,100342.974
7/12/2012 7:00,13.27975,262.121,9.96525,100368.84
7/12/2012 8:00,8.53275,259.1655,8.19975,100408.664
7/12/2012 9:00,5.77325,259.837,7.19425,100402.028
7/12/2012 10:00,4.13875,261.19675,6.471,100395.846
7/12/2012 11:00,3.72525,260.62,6.275,100372.04
7/12/2012 12:00,3.09275,257.06575,5.93,100369.298
7/12/2012 13:00,4.662,257.18925,6.75875,100324.662
7/12/2012 14:00,7.635,257.575,7.97775,100290.786
7/12/2012 15:00,7.98775,259.54425,8.10625,100245.926
7/12/2012 16:00,9.471,260.78025,8.621,100244.778
7/12/2012 17:00,12.21525,260.585,9.5875,100232.42
7/12/2012 18:00,10.56225,256.07525,8.993,100242.718
7/12/2012 19:00,13.75775,251.818,10.2445,100238.372
7/12/2012 20:00,15.81775,248.46325,12.22125,100321.232
7/12/2012 21:00,15.9415,250.78825,12.66375,100344.346
7/12/2012 22:00,16,252.6095,13.4845,100350.76
7/12/2012 23:00,16,256.067,13.594,100340.228
7/13/2012 0:00,16,255.9065,13.542,100351.674
7/13/2012 1:00,15.912,253.768,12.441,100388.752
7/13/2012 2:00,16,253.87,13.239,100374.332
7/13/2012 3:00,16,252.704,13.584,100365.406
7/13/2012 4:00,15.95075,253.77625,12.8395,100426.52
7/13/2012 5:00,16,252.40325,13.3215,100440.938
7/13/2012 6:00,15.85775,253.63225,12.2165,100464.514
